name,building_type_name,osm_id,geometry,lat,lon
building_58,building_yes,W163689107,"POLYGON ((75.8576632 26.91722, 75.8576663 26.9172374, 75.8577238 26.9172292, 75.8577206 26.9172118, 75.8576632 26.91722))",26.91722460191394,75.85769347927369
building_59,building_yes,W169122846,"POLYGON ((75.8430591 26.9530672, 75.8429712 26.9530922, 75.8430259 26.9532446, 75.8431138 26.9532196, 75.8430591 26.9530672))",26.953155899999995,75.8430425
building_60,building_apartments,W170095408,"POLYGON ((75.8081441 26.9067426, 75.808159 26.9067765, 75.808194 26.9068878, 75.8082273 26.9069935, 75.8082468 26.9070925, 75.8082611 26.9071653, 75.8082803 26.9072629, 75.8082897 26.9073879, 75.8082993 26.9075137, 75.8082959 26.90763, 75.8082931 26.9077253, 75.8082835 26.9078097, 75.8082736 26.9078962, 75.808247 26.9080231, 75.808224 26.9081335, 75.8081796 26.9082685, 75.8081547 26.9083445, 75.8080261 26.9083109, 75.8080511 26.908235, 75.8080935 26.9081057, 75.8081153 26.9080012, 75.8081409 26.9078791, 75.8081502 26.9077976, 75.8081593 26.9077177, 75.808162 26.9076269, 75.8081652 26.9075162, 75.8081561 26.9073959, 75.8081471 26.9072773, 75.8081291 26.907186, 75.8081148 26.9071131, 75.8080965 26.90702, 75.8080651 26.9069201, 75.8080318 26.9068145, 75.8080194 26.9067862, 75.8081441 26.9067426))",26.907545542100696,75.80818261659546
building_61,building_yes,W170097363,"POLYGON ((75.8029364 26.9047124, 75.8028819 26.9046051, 75.8028223 26.9046292, 75.8028125 26.9046097, 75.8025833 26.9047024, 75.8025273 26.9045922, 75.8024781 26.9046121, 75.8023696 26.9043986, 75.8023958 26.904388, 75.8023428 26.9042836, 75.8023165 26.9042942, 75.802207 26.9040788, 75.8022562 26.9040589, 75.8022239 26.9039465, 75.8021639 26.9038236, 75.8020768 26.9037061, 75.8020276 26.903726, 75.801921 26.9035163, 75.8019473 26.9035057, 75.8018908 26.9033946, 75.8018646 26.9034052, 75.801755 26.9031896, 75.8018041 26.9031697, 75.8017506 26.9030644, 75.8019798 26.9029718, 75.801969 26.9029505, 75.802034 26.9029242, 75.8019818 26.9028215, 75.8018623 26.9028747, 75.8018693 26.9028884, 75.8016966 26.9029582, 75.8016757 26.902917, 75.801519 26.9029804, 75.8015399 26.9030216, 75.8013689 26.9030907, 75.8013479 26.9030495, 75.8012357 26.9030949, 75.8013106 26.9032423, 75.8012518 26.9032661, 75.8014149 26.903587, 75.8013905 26.9035969, 75.801447 26.9037079, 75.8014714 26.9036981, 75.8016128 26.9039763, 75.801674 26.9039516, 75.8017821 26.9041642, 75.8017209 26.9041889, 75.8018669 26.904476, 75.8018425 26.9044859, 75.8018955 26.9045903, 75.8019199 26.9045804, 75.8020981 26.9049308, 75.8021602 26.9049078, 75.8022101 26.905006, 75.8023199 26.9049616, 75.8023021 26.9049265, 75.8024731 26.9048573, 75.802491 26.9048925, 75.8026477 26.9048291, 75.8026299 26.904794, 75.8028025 26.9047242, 75.8028204 26.9047593, 75.8029364 26.9047124))",26.903966536421343,75.80193389585317
building_62,building_yes,W170101085,"POLYGON ((75.8270605 26.9244897, 75.826965 26.924144, 75.8266728 26.9242115, 75.826753 26.9245081, 75.8267656 26.9245527, 75.8269754 26.9245076, 75.8270605 26.9244897))",26.924349524986216,75.82686622655048
building_63,building_yes,W170101094,"POLYGON ((75.827272 26.9251979, 75.8274355 26.9257718, 75.8271014 26.9258494, 75.8269378 26.9252707, 75.8271919 26.925216, 75.827272 26.9251979))",26.92552282637695,75.82718653233455
building_64,building_yes,W170101096,"POLYGON ((75.8275757 26.9232994, 75.82751 26.9230683, 75.8276171 26.9230441, 75.8275966 26.9229719, 75.827416 26.9230127, 75.8275098 26.9233426, 75.827523 26.9233891, 75.8277036 26.9233483, 75.8276828 26.9232751, 75.8275757 26.9232994))",26.923185524065328,75.82753884750234
building_65,building_yes,W170101097,"POLYGON ((75.8245225 26.9158543, 75.8245582 26.9158452, 75.8246801 26.9158218, 75.8248202 26.9157949, 75.8249189 26.915776, 75.8249196 26.9157758, 75.8250483 26.91575, 75.8250742 26.915856, 75.8249655 26.9158772, 75.824955 26.9158341, 75.8249348 26.9158384, 75.8249347 26.9158384, 75.8249031 26.9158442, 75.8249164 26.9158983, 75.8247287 26.9159349, 75.8247178 26.9158903, 75.8246986 26.915894, 75.8246614 26.9159013, 75.8246771 26.915965, 75.8245579 26.9159883, 75.8245225 26.9158543))",26.915860974555002,75.82478580608448
building_66,building_yes,W170101098,"POLYGON ((75.8267576 26.9252392, 75.8271611 26.9251481, 75.8271818 26.9251938, 75.8271919 26.925216, 75.827272 26.9251979, 75.8272652 26.925175, 75.8270605 26.9244897, 75.8269754 26.9245076, 75.8271246 26.9250334, 75.8267248 26.9251238, 75.8267576 26.9252392))",26.92497486797784,75.82704601974628
building_67,building_yes,W170101099,"POLYGON ((75.8265157 26.9225458, 75.8261879 26.9225973, 75.8261684 26.9225234, 75.8260057 26.9225561, 75.825997 26.9225202, 75.8259599 26.9225242, 75.8259404 26.922459, 75.8260513 26.9224194, 75.8262626 26.9223736, 75.8262105 26.9221826, 75.8263321 26.9221562, 75.8263157 26.9220963, 75.8263874 26.9220808, 75.8265157 26.9225458))",26.92239835136428,75.82628478336541
