date,hour_of_day,osmid,subarea,help_convined,help_independent,rank,building_type_name
2024-03-27,5,W302871940,Begona,36,48,2,amenity_school
2024-03-27,5,W248684621,Deusto,36,36,3,amenity_school
2024-03-27,5,W138646173,Basurtu-Zorrotza,35,47,5,amenity_school
2024-03-27,5,W302866212,Otxarkoaga-Txurdinaga,34,40,1,amenity_school
2024-03-27,5,W53668485,Ibaiondo,33,33,5,amenity_school
2024-03-27,5,W40287021,Ibaiondo,31,49,6,amenity_school
2024-03-27,5,W138709160,Errekalde,31,31,3,amenity_school
2024-03-27,5,W40111841,Begona,30,32,3,amenity_place_of_worship
2024-03-27,5,W41577091,Ibaiondo,28,55,7,amenity_place_of_worship
2024-03-27,5,W40347954,Begona,28,33,4,amenity_school
2024-03-27,5,W201506082,Otxarkoaga-Txurdinaga,27,27,2,amenity_school
2024-03-27,5,N3207631929,Abando,25,104,7,amenity_arts_centre
2024-03-27,5,R6809489,Begona,25,35,5,tourism_hostel
2024-03-27,5,N3696895644,Deusto,25,25,4,amenity_theatre
2024-03-27,5,N610953374,Uribarri,24,69,6,amenity_place_of_worship
2024-03-27,5,N11229801356,Ibaiondo,23,36,8,amenity_library
2024-03-27,5,N5299547436,Deusto,23,25,5,railway_subway_entrance
2024-03-27,5,N10539847381,Otxarkoaga-Txurdinaga,23,23,3,amenity_community_centre
2024-03-27,5,N4944875070,Basurtu-Zorrotza,23,23,6,railway_subway_entrance
2024-03-27,5,W185282136,Deusto,23,23,6,amenity_school
2024-03-27,5,W52528082,Basurtu-Zorrotza,22,43,7,tourism_hostel
2024-03-27,5,N4541084182,Errekalde,22,30,4,railway_subway_entrance
2024-03-27,5,W165888796,Ibaiondo,21,41,9,amenity_place_of_worship
2024-03-27,5,W163196945,Basurtu-Zorrotza,21,21,8,amenity_place_of_worship
2024-03-27,5,W165462102,Errekalde,21,21,5,amenity_school
2024-03-27,5,W248854014,Abando,21,21,8,amenity_school
2024-03-27,5,N5552087740,Uribarri,20,24,7,tourism_hostel
2024-03-27,5,N571803300,Deusto,20,23,7,railway_subway_entrance
2024-03-27,5,W248831480,Abando,19,31,9,amenity_school
2024-03-27,5,W453719236,Ibaiondo,19,19,10,building_train_station
2024-03-27,5,W622325547,Otxarkoaga-Txurdinaga,19,19,4,amenity_police
2024-03-27,5,N1892943135,Begona,17,21,6,amenity_place_of_worship
2024-03-27,5,W40401013,Begona,16,30,7,amenity_place_of_worship
2024-03-27,5,W297437909,Basurtu-Zorrotza,16,25,9,tourism_hostel
2024-03-27,5,W388280876,Errekalde,16,23,6,amenity_school
2024-03-27,5,W163196944,Basurtu-Zorrotza,16,21,10,building_train_station
2024-03-27,5,W251096855,Basurtu-Zorrotza,16,17,11,amenity_school
2024-03-27,5,N10313700309,Deusto,16,16,8,amenity_theatre
2024-03-27,5,W298580885,Otxarkoaga-Txurdinaga,16,16,5,amenity_school
2024-03-27,5,N11882322969,Abando,15,27,10,amenity_theatre
2024-03-27,5,W331883965,Errekalde,15,22,7,amenity_school
2024-03-27,5,N10313715009,Basurtu-Zorrotza,15,17,12,amenity_library
2024-03-27,5,N11907017769,Errekalde,14,29,8,tourism_hostel
2024-03-27,5,W185284035,Ibaiondo,14,15,11,amenity_school
2024-03-27,5,N12035542894,Deusto,13,24,9,amenity_community_centre
2024-03-27,5,W421480310,Uribarri,13,13,8,amenity_school
2024-03-27,5,W183189348,Uribarri,12,13,9,amenity_school
2024-03-27,5,W70038638,Deusto,12,13,10,amenity_place_of_worship
2024-03-27,5,N10307691910,Ibaiondo,11,54,12,amenity_library
2024-03-27,5,W132575975,Abando,11,36,11,amenity_place_of_worship
2024-03-27,5,W185282106,Uribarri,11,26,10,amenity_school
2024-03-27,5,W165645785,Ibaiondo,11,15,13,amenity_police
2024-03-27,5,W174482524,Abando,11,15,12,amenity_school
2024-03-27,5,N4060532215,Otxarkoaga-Txurdinaga,11,12,6,railway_subway_entrance
2024-03-27,5,N4757644648,Ibaiondo,10,19,14,amenity_place_of_worship
2024-03-27,5,N10315485009,Deusto,9,24,11,amenity_theatre
2024-03-27,5,N603714638,Ibaiondo,9,19,15,amenity_place_of_worship
2024-03-27,5,N1848293667,Basurtu-Zorrotza,9,13,13,building_public
2024-03-27,5,W171882527,Abando,9,13,13,shop_mall
2024-03-27,5,W419249921,Begona,8,36,8,amenity_school
2024-03-27,5,W151417160,Errekalde,8,10,9,amenity_school
2024-03-27,5,W412907935,Otxarkoaga-Txurdinaga,8,8,7,amenity_school
2024-03-27,5,W41880844,Deusto,7,16,12,amenity_place_of_worship
2024-03-27,5,N4541079485,Errekalde,7,11,10,railway_subway_entrance
2024-03-27,5,N4060532222,Uribarri,6,58,11,railway_subway_entrance
2024-03-27,5,N4060532226,Uribarri,6,56,12,railway_subway_entrance
2024-03-27,5,W201679887,Ibaiondo,6,32,16,amenity_school
2024-03-27,5,N571807591,Abando,6,22,14,railway_subway_entrance
2024-03-27,5,W620854409,Otxarkoaga-Txurdinaga,6,21,8,amenity_police
2024-03-27,5,N10265549875,Otxarkoaga-Txurdinaga,6,19,9,amenity_place_of_worship
2024-03-27,5,W53661749,Ibaiondo,6,18,17,amenity_place_of_worship
2024-03-27,5,W248634544,Uribarri,6,14,13,building_public
2024-03-27,5,W185282109,Otxarkoaga-Txurdinaga,6,10,10,amenity_school
2024-03-27,5,W301694691,Basurtu-Zorrotza,5,239,14,amenity_community_centre
2024-03-27,5,N6983084986,Basurtu-Zorrotza,5,50,15,amenity_community_centre
2024-03-27,5,W165645783,Ibaiondo,5,34,18,amenity_school
2024-03-27,5,W174293196,Deusto,5,33,13,shop_mall
2024-03-27,5,W298482555,Otxarkoaga-Txurdinaga,5,19,11,amenity_place_of_worship
2024-03-27,5,W302863499,Errekalde,5,6,11,amenity_school
2024-03-27,5,W41584747,Abando,4,52,15,building_train_station
2024-03-27,5,W41082562,Ibaiondo,4,46,19,amenity_arts_centre
2024-03-27,5,W28757165,Abando,4,44,16,amenity_theatre
2024-03-27,5,N571803299,Deusto,4,25,14,railway_subway_entrance
2024-03-27,5,W402170994,Basurtu-Zorrotza,4,21,16,building_train_station
2024-03-27,5,W289130979,Deusto,4,18,15,amenity_school
2024-03-27,5,W185282998,Ibaiondo,4,12,20,amenity_school
2024-03-27,5,N1048012605,Ibaiondo,4,10,21,amenity_place_of_worship
2024-03-27,5,N4761972760,Abando,3,52,17,amenity_library
2024-03-27,5,N5702888919,Errekalde,3,37,12,amenity_community_centre
2024-03-27,5,W40111977,Begona,3,33,9,amenity_place_of_worship
2024-03-27,5,W522814019,Abando,3,23,18,building_public
2024-03-27,5,N8894270302,Errekalde,3,18,13,amenity_place_of_worship
2024-03-27,5,W40467470,Otxarkoaga-Txurdinaga,3,6,12,amenity_school
2024-03-27,5,N4060532218,Otxarkoaga-Txurdinaga,3,5,13,railway_subway_entrance
2024-03-27,5,W185282143,Deusto,3,5,16,amenity_school
2024-03-27,5,N10585123305,Deusto,3,3,17,amenity_place_of_worship
2024-03-27,5,W185207502,Uribarri,3,3,14,amenity_police
2024-03-27,5,W366043792,Uribarri,3,3,15,amenity_school
2024-03-27,5,N620032721,Uribarri,2,68,16,amenity_place_of_worship
2024-03-27,5,N4060532221,Uribarri,2,44,17,railway_subway_entrance
2024-03-27,5,N600664788,Deusto,2,42,18,amenity_library
2024-03-27,5,N559203040,Ibaiondo,2,31,22,railway_subway_entrance
2024-03-27,5,N2809991335,Abando,2,30,19,amenity_place_of_worship
2024-03-27,5,W53764581,Ibaiondo,2,29,23,amenity_school
2024-03-27,5,W389713153,Errekalde,2,28,14,amenity_school
2024-03-27,5,W264910278,Abando,2,25,20,amenity_place_of_worship
2024-03-27,5,W178937537,Begona,2,24,10,amenity_school
2024-03-27,5,N707156296,Deusto,2,23,19,amenity_place_of_worship
2024-03-27,5,N12038252591,Abando,2,22,21,tourism_hostel
2024-03-27,5,W201671663,Otxarkoaga-Txurdinaga,2,20,14,amenity_school
2024-03-27,5,N10303509734,Ibaiondo,2,19,24,amenity_library
2024-03-27,5,N10571583809,Errekalde,2,14,15,amenity_library
2024-03-27,5,N3004608569,Deusto,2,14,20,tourism_hostel
2024-03-27,5,W254514789,Deusto,2,13,21,amenity_community_centre
2024-03-27,5,W185206614,Deusto,2,12,22,amenity_school
2024-03-27,5,W248855598,Uribarri,2,11,18,amenity_school
2024-03-27,5,W185205676,Deusto,2,10,23,amenity_police
2024-03-27,5,N6178510177,Uribarri,2,9,19,amenity_place_of_worship
2024-03-27,5,W176679093,Deusto,2,8,24,amenity_arts_centre
2024-03-27,5,W173091204,Ibaiondo,2,7,25,tourism_hostel
2024-03-27,5,N5923164463,Begona,2,5,11,railway_subway_entrance
2024-03-27,5,N10646887705,Uribarri,2,2,20,amenity_place_of_worship
2024-03-27,5,N5318330528,Uribarri,2,2,21,railway_subway_entrance
2024-03-27,5,W368598943,Basurtu-Zorrotza,2,2,17,amenity_police
2024-03-27,5,W41642582,Ibaiondo,2,2,26,amenity_place_of_worship
2024-03-27,5,N4060532213,Uribarri,1,62,22,railway_subway_entrance
2024-03-27,5,W174088383,Abando,1,57,22,amenity_school
2024-03-27,5,N3954126240,Abando,1,50,23,amenity_place_of_worship
2024-03-27,5,N412183223,Abando,1,50,24,railway_subway_entrance
2024-03-27,5,W921796689,Uribarri,1,32,23,amenity_place_of_worship
2024-03-27,5,N5763866180,Uribarri,1,27,24,amenity_arts_centre
2024-03-27,5,N6777788085,Deusto,1,20,25,amenity_community_centre
2024-03-27,5,N4944875063,Basurtu-Zorrotza,1,19,18,railway_subway_entrance
2024-03-27,5,W462350867,Ibaiondo,1,16,27,amenity_community_centre
2024-03-27,5,N3922519111,Errekalde,1,15,16,tourism_museum
2024-03-27,5,W133202039,Deusto,1,14,26,amenity_school
2024-03-27,5,W28463782,Begona,1,14,12,amenity_place_of_worship
2024-03-27,5,W115272112,Otxarkoaga-Txurdinaga,1,13,15,amenity_place_of_worship
2024-03-27,5,W174088302,Abando,1,9,25,building_public
2024-03-27,5,W386847400,Otxarkoaga-Txurdinaga,1,7,16,amenity_community_centre
2024-03-27,5,W185205751,Deusto,1,4,27,amenity_school
2024-03-27,5,N5308301923,Basurtu-Zorrotza,1,2,19,tourism_museum
2024-03-27,5,W61650845,Basurtu-Zorrotza,1,1,20,amenity_police
2024-03-27,6,W301694701,Basurtu-Zorrotza,246,246,1,amenity_place_of_worship
2024-03-27,6,N7000718987,Ibaiondo,119,119,1,amenity_library
2024-03-27,6,N571811759,Abando,108,108,1,railway_subway_entrance
2024-03-27,6,W300969657,Basurtu-Zorrotza,96,96,2,amenity_place_of_worship
2024-03-27,6,N4739465025,Ibaiondo,84,85,2,amenity_arts_centre
2024-03-27,6,N4060532214,Uribarri,84,84,1,railway_subway_entrance
2024-03-27,6,W305271005,Uribarri,71,71,2,amenity_community_centre
2024-03-27,6,N4060532223,Uribarri,62,62,3,railway_subway_entrance
2024-03-27,6,W891085786,Errekalde,57,57,1,amenity_place_of_worship
2024-03-27,6,N4105324002,Abando,55,55,2,amenity_police
2024-03-27,6,W40321136,Ibaiondo,53,53,3,amenity_school
2024-03-27,6,W185201415,Abando,52,52,3,amenity_police
2024-03-27,6,N506170042,Begona,51,51,1,railway_subway_entrance
2024-03-27,6,W297437908,Basurtu-Zorrotza,49,49,3,amenity_place_of_worship
2024-03-27,6,N6612828074,Ibaiondo,46,46,4,amenity_place_of_worship
2024-03-27,6,N11641427626,Deusto,45,45,1,tourism_museum
2024-03-27,6,W28757167,Abando,44,44,4,amenity_place_of_worship
2024-03-27,6,W111403022,Uribarri,43,43,4,building_public
2024-03-27,6,W146669294,Errekalde,42,42,2,amenity_place_of_worship
2024-03-27,6,W112164512,Deusto,38,38,2,amenity_place_of_worship
2024-03-27,6,W28211432,Abando,37,39,5,tourism_museum
2024-03-27,6,W476184022,Uribarri,37,37,5,amenity_school
2024-03-27,6,W302871940,Begona,36,48,2,amenity_school
2024-03-27,6,W248684621,Deusto,36,36,3,amenity_school
2024-03-27,6,W138646173,Basurtu-Zorrotza,35,47,4,amenity_school
2024-03-27,6,W302866212,Otxarkoaga-Txurdinaga,34,40,1,amenity_school
2024-03-27,6,W53668485,Ibaiondo,33,33,5,amenity_school
2024-03-27,6,W40287021,Ibaiondo,31,49,6,amenity_school
2024-03-27,6,W138709160,Errekalde,31,31,3,amenity_school
2024-03-27,6,W521860095,Basurtu-Zorrotza,31,31,5,amenity_place_of_worship
2024-03-27,6,W40111841,Begona,30,32,3,amenity_place_of_worship
2024-03-27,6,W41577091,Ibaiondo,28,55,7,amenity_place_of_worship
2024-03-27,6,W40347954,Begona,28,33,4,amenity_school
2024-03-27,6,W201506082,Otxarkoaga-Txurdinaga,27,27,2,amenity_school
2024-03-27,6,R6809489,Begona,25,35,5,tourism_hostel
2024-03-27,6,N3696895644,Deusto,25,25,4,amenity_theatre
2024-03-27,6,W108504682,Abando,24,85,6,building_public
2024-03-27,6,N610953374,Uribarri,24,69,6,amenity_place_of_worship
2024-03-27,6,W301583287,Ibaiondo,23,39,8,amenity_place_of_worship
2024-03-27,6,W174088383,Abando,23,38,7,amenity_school
2024-03-27,6,N5299547436,Deusto,23,25,5,railway_subway_entrance
2024-03-27,6,N10539847381,Otxarkoaga-Txurdinaga,23,23,3,amenity_community_centre
2024-03-27,6,W185282136,Deusto,23,23,6,amenity_school
2024-03-27,6,W52528082,Basurtu-Zorrotza,22,43,6,tourism_hostel
2024-03-27,6,W165888796,Ibaiondo,21,41,9,amenity_place_of_worship
2024-03-27,6,W163196945,Basurtu-Zorrotza,21,21,7,amenity_place_of_worship
2024-03-27,6,W165462102,Errekalde,21,21,4,amenity_school
2024-03-27,6,W248854014,Abando,21,21,8,amenity_school
2024-03-27,6,N5552087740,Uribarri,20,24,7,tourism_hostel
2024-03-27,6,N571803300,Deusto,20,23,7,railway_subway_entrance
2024-03-27,6,W453719236,Ibaiondo,19,19,10,building_train_station
2024-03-27,6,W622325547,Otxarkoaga-Txurdinaga,19,19,4,amenity_police
2024-03-27,6,N1892943135,Begona,17,21,6,amenity_place_of_worship
2024-03-27,6,W40401013,Begona,16,30,7,amenity_place_of_worship
2024-03-27,6,W297437909,Basurtu-Zorrotza,16,25,8,tourism_hostel
2024-03-27,6,W388280876,Errekalde,16,23,5,amenity_school
2024-03-27,6,W163196919,Basurtu-Zorrotza,16,21,9,building_train_station
2024-03-27,6,W251096855,Basurtu-Zorrotza,16,17,10,amenity_school
2024-03-27,6,N10313700309,Deusto,16,16,8,amenity_theatre
2024-03-27,6,W298580885,Otxarkoaga-Txurdinaga,16,16,5,amenity_school
2024-03-27,6,N11907017769,Errekalde,15,29,6,tourism_hostel
2024-03-27,6,N518227646,Abando,15,27,9,tourism_museum
2024-03-27,6,W331883965,Errekalde,15,22,7,amenity_school
2024-03-27,6,W185284035,Ibaiondo,14,15,11,amenity_school
2024-03-27,6,W248634544,Uribarri,14,14,8,building_public
2024-03-27,6,W248831480,Abando,13,31,10,amenity_school
2024-03-27,6,N12035542894,Deusto,13,24,9,amenity_community_centre
2024-03-27,6,W421480310,Uribarri,13,13,9,amenity_school
2024-03-27,6,W70038638,Deusto,12,13,10,amenity_place_of_worship
2024-03-27,6,N10307691910,Ibaiondo,11,54,12,amenity_library
2024-03-27,6,W185282106,Uribarri,11,26,10,amenity_school
2024-03-27,6,N571807591,Abando,11,22,11,railway_subway_entrance
2024-03-27,6,W165645785,Ibaiondo,11,15,13,amenity_police
2024-03-27,6,N4060532215,Otxarkoaga-Txurdinaga,11,12,6,railway_subway_entrance
2024-03-27,6,N10313715009,Basurtu-Zorrotza,11,11,11,amenity_library
2024-03-27,6,N4757644627,Ibaiondo,10,19,14,amenity_school
2024-03-27,6,N10315485009,Deusto,9,24,11,amenity_theatre
2024-03-27,6,N603714638,Ibaiondo,9,19,15,amenity_place_of_worship
2024-03-27,6,W171882527,Abando,9,13,12,shop_mall
2024-03-27,6,N1848293667,Basurtu-Zorrotza,9,11,12,building_public
2024-03-27,6,N1851625175,Abando,8,47,13,railway_subway_entrance
2024-03-27,6,W419249921,Begona,8,36,8,amenity_school
2024-03-27,6,W151417160,Errekalde,8,10,8,amenity_school
2024-03-27,6,W412907935,Otxarkoaga-Txurdinaga,8,8,7,amenity_school
2024-03-27,6,W132575975,Abando,7,36,14,amenity_place_of_worship
2024-03-27,6,W41880844,Deusto,7,16,12,amenity_place_of_worship
2024-03-27,6,W183189348,Uribarri,7,13,11,amenity_school
2024-03-27,6,N4541079485,Errekalde,7,7,9,railway_subway_entrance
2024-03-27,6,N4060532222,Uribarri,6,58,12,railway_subway_entrance
2024-03-27,6,N4060532226,Uribarri,6,56,13,railway_subway_entrance
2024-03-27,6,W40347964,Begona,6,22,9,amenity_school
2024-03-27,6,W620854409,Otxarkoaga-Txurdinaga,6,21,8,amenity_police
2024-03-27,6,N10265549875,Otxarkoaga-Txurdinaga,6,19,9,amenity_place_of_worship
2024-03-27,6,W53661749,Ibaiondo,6,18,16,amenity_place_of_worship
2024-03-27,6,W185282109,Otxarkoaga-Txurdinaga,6,10,10,amenity_school
2024-03-27,6,W301694691,Basurtu-Zorrotza,5,239,13,amenity_community_centre
2024-03-27,6,N6983084986,Basurtu-Zorrotza,5,50,14,amenity_community_centre
2024-03-27,6,W165645783,Ibaiondo,5,34,17,amenity_school
2024-03-27,6,N4262153026,Deusto,5,33,13,shop_mall
2024-03-27,6,W298482555,Otxarkoaga-Txurdinaga,5,19,11,amenity_place_of_worship
2024-03-27,6,W302863499,Errekalde,5,6,10,amenity_school
2024-03-27,6,W41525574,Ibaiondo,4,86,18,amenity_place_of_worship
2024-03-27,6,N571803299,Deusto,4,25,14,railway_subway_entrance
2024-03-27,6,W289130979,Deusto,4,18,15,amenity_school
2024-03-27,6,W185282998,Ibaiondo,4,12,19,amenity_school
2024-03-27,6,N1048012605,Ibaiondo,4,10,20,amenity_place_of_worship
2024-03-27,6,N4944875070,Basurtu-Zorrotza,4,6,15,railway_subway_entrance
2024-03-27,6,N4761972760,Abando,3,52,15,amenity_library
2024-03-27,6,N5702888919,Errekalde,3,37,11,amenity_community_centre
2024-03-27,6,W40111977,Begona,3,33,10,amenity_place_of_worship
2024-03-27,6,N8894270302,Errekalde,3,11,12,amenity_place_of_worship
2024-03-27,6,W174482524,Abando,3,11,16,amenity_school
2024-03-27,6,W40467470,Otxarkoaga-Txurdinaga,3,6,12,amenity_school
2024-03-27,6,N4060532218,Otxarkoaga-Txurdinaga,3,5,13,railway_subway_entrance
2024-03-27,6,W185282143,Deusto,3,5,16,amenity_school
2024-03-27,6,N10585123305,Deusto,3,3,17,amenity_place_of_worship
2024-03-27,6,W185207502,Uribarri,3,3,14,amenity_police
2024-03-27,6,W366043792,Uribarri,3,3,15,amenity_school
2024-03-27,6,W412096838,Abando,2,101,17,amenity_theatre
2024-03-27,6,N4267974389,Ibaiondo,2,72,21,tourism_hostel
2024-03-27,6,N620032721,Uribarri,2,68,16,amenity_place_of_worship
2024-03-27,6,N4060532221,Uribarri,2,44,17,railway_subway_entrance
2024-03-27,6,W203275368,Abando,2,44,18,amenity_place_of_worship
2024-03-27,6,N600664788,Deusto,2,42,18,amenity_library
2024-03-27,6,N559203040,Ibaiondo,2,31,22,railway_subway_entrance
2024-03-27,6,W185205678,Deusto,2,29,19,amenity_place_of_worship
2024-03-27,6,W53764581,Ibaiondo,2,29,23,amenity_school
2024-03-27,6,W389713153,Errekalde,2,28,13,amenity_school
2024-03-27,6,W178937537,Begona,2,24,11,amenity_school
2024-03-27,6,N707156296,Deusto,2,23,20,amenity_place_of_worship
2024-03-27,6,N9652033547,Deusto,2,22,21,amenity_place_of_worship
2024-03-27,6,W201671663,Otxarkoaga-Txurdinaga,2,20,14,amenity_school
2024-03-27,6,W462350867,Ibaiondo,2,16,24,amenity_community_centre
2024-03-27,6,N10571583809,Errekalde,2,14,14,amenity_library
2024-03-27,6,W254514789,Deusto,2,13,22,amenity_community_centre
2024-03-27,6,W185206614,Deusto,2,12,23,amenity_school
2024-03-27,6,W248855598,Uribarri,2,11,18,amenity_school
2024-03-27,6,W185205676,Deusto,2,10,24,amenity_police
2024-03-27,6,N6178510177,Uribarri,2,9,19,amenity_place_of_worship
2024-03-27,6,W174088302,Abando,2,9,19,building_public
2024-03-27,6,W173091204,Ibaiondo,2,7,25,tourism_hostel
2024-03-27,6,W262197081,Begona,2,6,12,building_train_station
2024-03-27,6,W123440625,Uribarri,2,2,20,building_train_station
2024-03-27,6,W162445382,Uribarri,2,2,21,building_public
2024-03-27,6,W368598943,Basurtu-Zorrotza,2,2,16,amenity_police
2024-03-27,6,W41642582,Ibaiondo,2,2,26,amenity_place_of_worship
2024-03-27,6,N4060532213,Uribarri,1,62,22,railway_subway_entrance
2024-03-27,6,W185201416,Abando,1,51,20,amenity_school
2024-03-27,6,W248854824,Uribarri,1,41,23,amenity_school
2024-03-27,6,W549586717,Abando,1,39,21,amenity_courthouse
2024-03-27,6,W921796689,Uribarri,1,32,24,amenity_place_of_worship
2024-03-27,6,N2809991335,Abando,1,30,22,amenity_place_of_worship
2024-03-27,6,W264910278,Abando,1,25,23,amenity_place_of_worship
2024-03-27,6,N1492351351,Abando,1,23,24,railway_subway_entrance
2024-03-27,6,N6777788085,Deusto,1,20,25,amenity_community_centre
2024-03-27,6,N3922519111,Errekalde,1,15,15,tourism_museum
2024-03-27,6,W133202039,Deusto,1,14,26,amenity_school
2024-03-27,6,W28463782,Begona,1,14,13,amenity_place_of_worship
2024-03-27,6,W115272112,Otxarkoaga-Txurdinaga,1,13,15,amenity_place_of_worship
2024-03-27,6,W386847400,Otxarkoaga-Txurdinaga,1,7,16,amenity_community_centre
2024-03-27,6,N4944875063,Basurtu-Zorrotza,1,6,17,railway_subway_entrance
2024-03-27,6,W185205751,Deusto,1,4,27,amenity_school
2024-03-27,6,N5308301923,Basurtu-Zorrotza,1,2,18,tourism_museum
2024-03-27,6,W61650845,Basurtu-Zorrotza,1,1,19,amenity_police
2024-03-27,7,W301694701,Basurtu-Zorrotza,246,246,1,amenity_place_of_worship
2024-03-27,7,N7000718987,Ibaiondo,119,119,1,amenity_library
2024-03-27,7,N571811759,Abando,108,108,1,railway_subway_entrance
2024-03-27,7,W300969657,Basurtu-Zorrotza,96,96,2,amenity_place_of_worship
2024-03-27,7,N4739465025,Ibaiondo,84,85,2,amenity_arts_centre
2024-03-27,7,N4060532214,Uribarri,84,84,1,railway_subway_entrance
2024-03-27,7,W305271005,Uribarri,71,71,2,amenity_community_centre
2024-03-27,7,N4060532223,Uribarri,62,62,3,railway_subway_entrance
2024-03-27,7,W891085786,Errekalde,57,57,1,amenity_place_of_worship
2024-03-27,7,N4105324002,Abando,55,55,2,amenity_police
2024-03-27,7,W40321136,Ibaiondo,53,53,3,amenity_school
2024-03-27,7,W185201415,Abando,52,52,3,amenity_police
2024-03-27,7,N506170042,Begona,51,51,1,railway_subway_entrance
2024-03-27,7,W297437908,Basurtu-Zorrotza,49,49,3,amenity_place_of_worship
2024-03-27,7,N6612828074,Ibaiondo,46,46,4,amenity_place_of_worship
2024-03-27,7,N11641427626,Deusto,45,45,1,tourism_museum
2024-03-27,7,W28757167,Abando,44,44,4,amenity_place_of_worship
2024-03-27,7,W111403022,Uribarri,43,43,4,building_public
2024-03-27,7,W146669294,Errekalde,42,42,2,amenity_place_of_worship
2024-03-27,7,W112164512,Deusto,38,38,2,amenity_place_of_worship
2024-03-27,7,W28211432,Abando,37,39,5,tourism_museum
2024-03-27,7,W476184022,Uribarri,37,37,5,amenity_school
2024-03-27,7,W302871940,Begona,36,48,2,amenity_school
2024-03-27,7,W248684621,Deusto,36,36,3,amenity_school
2024-03-27,7,W138646173,Basurtu-Zorrotza,35,47,4,amenity_school
2024-03-27,7,W302866212,Otxarkoaga-Txurdinaga,34,40,1,amenity_school
2024-03-27,7,W53668485,Ibaiondo,33,33,5,amenity_school
2024-03-27,7,W40287021,Ibaiondo,31,49,6,amenity_school
