name,building_type_name,osm_id,geometry,lat,lon
building_79,amenity_place_of_worship,W98315398,"POLYGON ((11.2990988 43.7554042, 11.2990599 43.75532, 11.2990964 43.7553112, 11.2991607 43.7552989, 11.2991502 43.755273, 11.2992718 43.7552483, 11.299325 43.7552371, 11.2994235 43.755217, 11.2994367 43.7552569, 11.2994931 43.7552408, 11.2995167 43.7553165, 11.299421 43.7553459, 11.2991542 43.7553919, 11.2991376 43.7553948, 11.2990988 43.7554042))",43.75531038762175,11.299290819355955
building_80,amenity_place_of_worship,W102979678,"POLYGON ((11.2667185 43.7727073, 11.266666 43.7726419, 11.2666487 43.7726496, 11.2666091 43.7726056, 11.2665544 43.7725449, 11.2665716 43.7725377, 11.2665189 43.7724753, 11.2663695 43.7725443, 11.2661834 43.772629, 11.2659838 43.7727215, 11.2660012 43.7727448, 11.2659968 43.7727587, 11.2660191 43.7727855, 11.2660351 43.7727872, 11.2661406 43.7728963, 11.2661354 43.7729164, 11.2661526 43.7729369, 11.2661737 43.7729395, 11.2661884 43.7729583, 11.2663875 43.7728629, 11.2665731 43.7727777, 11.2667185 43.7727073))",43.772718288862634,11.266346291923838
building_81,amenity_place_of_worship,W102979682,"POLYGON ((11.2397632 43.7397189, 11.2400316 43.7396863, 11.2400398 43.7397213, 11.2400904 43.7397152, 11.2401069 43.7397861, 11.2400699 43.7397906, 11.2400794 43.7398311, 11.2400169 43.7398388, 11.2399593 43.7398457, 11.2397973 43.7398655, 11.2397632 43.7397189))",43.73977449443751,11.239929522222464
building_82,amenity_place_of_worship,W105883386,"POLYGON ((11.2533784 43.7897281, 11.2535887 43.7896818, 11.2535977 43.7896915, 11.2537681 43.7896522, 11.2537604 43.789641, 11.253865 43.7896169, 11.253839 43.7895561, 11.2538453 43.7895311, 11.2538332 43.789505, 11.2537977 43.7894886, 11.2537713 43.7894338, 11.2536716 43.7894589, 11.2536681 43.7894492, 11.2535053 43.7894862, 11.253512 43.7894979, 11.2533044 43.7895456, 11.2533227 43.7895881, 11.2532344 43.789608, 11.2533004 43.7897642, 11.2533864 43.7897457, 11.2533784 43.7897281))",43.78959337403097,11.253551684519762
building_83,amenity_place_of_worship,W110355063,"POLYGON ((11.2299284 43.7964955, 11.2300034 43.7966236, 11.2304701 43.7964793, 11.230507 43.7964683, 11.2304286 43.7963323, 11.2303881 43.7963447, 11.2301294 43.7964305, 11.2301211 43.7964164, 11.2300164 43.7964484, 11.2300265 43.7964656, 11.2299284 43.7964955))",43.79647812228028,11.230216250475912
building_84,amenity_place_of_worship,W110550849,"POLYGON ((11.254487 43.7927604, 11.2546471 43.7927271, 11.2547368 43.7927081, 11.2547776 43.7928082, 11.2545757 43.7928511, 11.2545338 43.7928598, 11.2545233 43.7928334, 11.2544631 43.7928459, 11.2544386 43.7927845, 11.2544922 43.7927734, 11.254487 43.7927604))",43.79278714177169,11.254614760259967
building_85,amenity_place_of_worship,W111183867,"POLYGON ((11.2546938 43.7838437, 11.2547373 43.7837423, 11.2547909 43.7837544, 11.2548006 43.7837277, 11.2550143 43.783773, 11.2549969 43.7838253, 11.2550143 43.7838486, 11.2550023 43.7838757, 11.2549661 43.7838873, 11.2549446 43.7839318, 11.2547327 43.7838805, 11.2547434 43.7838524, 11.2546938 43.7838437))",43.783825668422224,11.254861421101188
building_86,amenity_place_of_worship,W111620491,"POLYGON ((11.2563647 43.7818265, 11.2564428 43.7819151, 11.2565962 43.7818442, 11.256602 43.7818505, 11.2567039 43.7818022, 11.2566852 43.7817815, 11.2567015 43.7817738, 11.2566473 43.7817141, 11.2566298 43.7817224, 11.2566094 43.7817, 11.2565078 43.7817482, 11.2565147 43.7817558, 11.2563647 43.7818265))",43.78180650322448,11.25654053390395
building_87,amenity_place_of_worship,W111666624,"POLYGON ((11.2676806 43.7864479, 11.2676959 43.7864321, 11.2677104 43.7864331, 11.267725 43.7864301, 11.2677342 43.7864216, 11.2677357 43.7864072, 11.2677302 43.7863984, 11.2677453 43.786381, 11.267543 43.7862838, 11.2674859 43.7863486, 11.2676088 43.7864112, 11.2676806 43.7864479))",43.78636756592759,11.267618563654691
building_88,amenity_school,W114414677,"POLYGON ((11.2106042 43.7906155, 11.2108991 43.7908963, 11.2109425 43.7909376, 11.2113708 43.79067, 11.2112778 43.7905887, 11.2109164 43.7908041, 11.2106616 43.7905813, 11.2106042 43.7906155))",43.79074943771174,11.211010345637376
building_89,amenity_place_of_worship,W117836981,"POLYGON ((11.2430061 43.7767856, 11.2433913 43.7765857, 11.2433628 43.7765522, 11.2434165 43.7765258, 11.2433479 43.776453, 11.2432927 43.7764805, 11.2432619 43.7764483, 11.2428648 43.7766391, 11.2429002 43.7766737, 11.2428892 43.7766803, 11.242963 43.776757, 11.2429756 43.776751, 11.2430061 43.7767856))",43.7766094755869,11.243141346582469
building_90,amenity_place_of_worship,W117837005,"POLYGON ((11.2430277 43.7760845, 11.2430926 43.7761524, 11.2430068 43.7761937, 11.2430212 43.7762091, 11.2429598 43.7762391, 11.2429454 43.7762237, 11.2428883 43.7762512, 11.242825 43.7761863, 11.242883 43.7761577, 11.242867 43.7761421, 11.2429291 43.7761113, 11.242945 43.7761281, 11.2430277 43.7760845))",43.776169292877974,11.24295715413162
building_91,amenity_place_of_worship,W118416085,"POLYGON ((11.2439607 43.7702347, 11.2440304 43.7702173, 11.2441123 43.7701969, 11.2442124 43.7701719, 11.2442699 43.7701576, 11.2441913 43.7699889, 11.244128 43.7698506, 11.2441138 43.7698205, 11.2440613 43.7697056, 11.2439911 43.7697225, 11.2438177 43.7697639, 11.2437501 43.76978, 11.2437934 43.7698748, 11.2437991 43.7698874, 11.2438183 43.7699295, 11.2438795 43.7700637, 11.2439607 43.7702347))",43.76996965682566,11.244009714149335
building_92,amenity_place_of_worship,W118425485,"POLYGON ((11.2441197 43.7682193, 11.243989 43.7677923, 11.2440364 43.7677858, 11.2440591 43.7677827, 11.2440483 43.7677444, 11.2441112 43.767735, 11.2440924 43.7676675, 11.2441973 43.7676528, 11.2442096 43.767647, 11.2441978 43.7675965, 11.2441708 43.7675203, 11.2440365 43.7675397, 11.2440178 43.7674874, 11.2439504 43.7674962, 11.2438465 43.7675098, 11.2438376 43.7674706, 11.2438168 43.7674744, 11.24377 43.7674437, 11.2437253 43.7674523, 11.2436972 43.7674908, 11.243678 43.7674957, 11.24369 43.7675322, 11.2435311 43.7675697, 11.2435798 43.7677937, 11.2437005 43.7677736, 11.2438602 43.7682635, 11.2441197 43.7682193))",43.76780089218439,11.24387954207839
building_93,amenity_school,W119745444,"POLYGON ((11.2362403 43.8100196, 11.2371949 43.809288, 11.2375758 43.8095318, 11.2377152 43.8096286, 11.2378923 43.8096286, 11.2380693 43.8097409, 11.2383447 43.8099892, 11.2380443 43.8101479, 11.2384126 43.8106351, 11.2373255 43.8109725, 11.2362403 43.8100196))",43.81015412345074,11.237377322845047
building_94,amenity_place_of_worship,W120394012,"POLYGON ((11.249442 43.8071723, 11.2494572 43.8071575, 11.2494864 43.8071553, 11.2495145 43.8071717, 11.2495828 43.8071478, 11.2497019 43.8071054, 11.2497563 43.8071863, 11.2496196 43.8072362, 11.2496355 43.8072628, 11.2495929 43.8072781, 11.2495755 43.807268, 11.2495692 43.8072821, 11.2495524 43.8072949, 11.2495276 43.807298, 11.2495149 43.8072944, 11.2495008 43.8072836, 11.2494707 43.8072933, 11.2494479 43.8072962, 11.249426 43.8072942, 11.2494109 43.8072867, 11.2493928 43.8072735, 11.2493877 43.8072563, 11.2493897 43.8072315, 11.2494115 43.8072113, 11.2494458 43.8071964, 11.2494421 43.8071918, 11.249442 43.8071723))",43.80720972606856,11.249561486326392
building_95,amenity_school,W151011583,"POLYGON ((11.2717539 43.7770833, 11.2715086 43.7769631, 11.2716476 43.7768153, 11.2716918 43.7767683, 11.27178 43.7768093, 11.2717904 43.7768166, 11.271737 43.7768734, 11.2717094 43.7768599, 11.2716736 43.776898, 11.2718479 43.7769835, 11.2717539 43.7770833))",43.77693771850961,11.271682732405429
building_96,amenity_place_of_worship,W153269054,"POLYGON ((11.2915653 43.7604398, 11.2915593 43.7603072, 11.2915974 43.7603062, 11.2915895 43.760148, 11.2915509 43.760149, 11.2915478 43.7600866, 11.2921109 43.7600721, 11.292102 43.7598934, 11.2923944 43.7598904, 11.2923954 43.759936, 11.2921839 43.7599417, 11.2922026 43.76032, 11.2922631 43.7603184, 11.2922676 43.7604099, 11.2920681 43.7604151, 11.2920651 43.7603545, 11.291789 43.7603616, 11.291786 43.7604323, 11.2915653 43.7604398))",43.760212800791884,11.291923131206767
building_97,amenity_school,W153570847,"POLYGON ((11.2935388 43.7604769, 11.294022 43.7605107, 11.2940481 43.7604476, 11.2943797 43.7604962, 11.2943627 43.7605346, 11.294461 43.7605493, 11.2945395 43.7602064, 11.2940695 43.7601822, 11.2935859 43.7601573, 11.2935388 43.7604769))",43.76033612057877,11.294027185497669
building_98,amenity_school,W153570854,"POLYGON ((11.2928252 43.7604269, 11.2935388 43.7604769, 11.2935859 43.7601573, 11.2940695 43.7601822, 11.2941223 43.7597738, 11.2928307 43.7597115, 11.292829 43.7599244, 11.2929358 43.7599228, 11.2929273 43.7602812, 11.2928264 43.7602826, 11.2928252 43.7604269))",43.76005046815621,11.29340732951782
building_99,amenity_place_of_worship,W155223641,"POLYGON ((11.2775839 43.7738658, 11.2776771 43.7740269, 11.2779062 43.7739554, 11.2780379 43.7739115, 11.2781786 43.7738693, 11.2782048 43.7738147, 11.2781476 43.7737173, 11.2780898 43.7737024, 11.2775839 43.7738658))",43.77385969934502,11.277901018549674
building_100,amenity_place_of_worship,W159394659,"POLYGON ((11.2523808 43.7668921, 11.2526283 43.766694, 11.2526481 43.766707, 11.2527572 43.7666113, 11.2527771 43.7666243, 11.2527697 43.7666308, 11.2528391 43.7666747, 11.2528555 43.7666849, 11.2527522 43.7667721, 11.2527769 43.7667889, 11.2525463 43.7669794, 11.2523808 43.7668921))",43.76680444621632,11.252622126049461
building_101,amenity_place_of_worship,W161591474,"POLYGON ((11.2167072 43.7778891, 11.2169057 43.7777937, 11.2167405 43.7776263, 11.2167154 43.7776392, 11.2166747 43.777598, 11.2167486 43.7775602, 11.2167038 43.7775127, 11.216645 43.777455, 11.216562 43.7774977, 11.2165018 43.7774367, 11.2163888 43.7774949, 11.21644 43.7775468, 11.2163543 43.7775909, 11.2164691 43.7777073, 11.216529 43.7776764, 11.2165547 43.7777024, 11.2165348 43.7777126, 11.2167072 43.7778891))",43.777654392800336,11.21662389738487
