name,building_type_name,osm_id,geometry,lat,lon
building_17,building_yes,W25293425,"POLYGON ((11.2235205 43.8050519, 11.2222123 43.8040129, 11.2231122 43.8034012, 11.2244101 43.8044098, 11.2240275 43.804665, 11.224274 43.8048634, 11.2242353 43.8048884, 11.2243357 43.8049692, 11.2242446 43.8050281, 11.2241336 43.8049388, 11.2238672 43.8051111, 11.2236719 43.8049539, 11.2235205 43.8050519))",43.80427104484759,11.223362451797426
building_18,building_yes,W25293446,"POLYGON ((11.2267017 43.8008783, 11.2263527 43.8005537, 11.2265068 43.8004654, 11.2264848 43.8004463, 11.2268303 43.800258, 11.2272023 43.8005995, 11.2267017 43.8008783))",43.80056851177475,11.22677220895922
building_19,building_yes,W25293540,"POLYGON ((11.2268995 43.8001185, 11.226782 43.8000092, 11.2272662 43.7997278, 11.2273897 43.7998424, 11.2268995 43.8001185))",43.79992335707994,11.227086313784119
building_20,building_yes,W25316069,"POLYGON ((11.162693 43.7996864, 11.1627036 43.7996371, 11.1627149 43.7995851, 11.1627295 43.7995173, 11.1627406 43.7994659, 11.1627552 43.7993987, 11.1627664 43.7993467, 11.1627808 43.7992803, 11.1627924 43.7992267, 11.1628062 43.7991628, 11.1628187 43.799105, 11.1628285 43.7990597, 11.1631749 43.7990987, 11.1631824 43.7990643, 11.1631933 43.7990139, 11.1632033 43.7989674, 11.1648698 43.7991561, 11.1648519 43.7992367, 11.1650312 43.7992573, 11.165026 43.7992804, 11.1651606 43.799296, 11.1651657 43.7992729, 11.1655199 43.7993138, 11.1655151 43.7993355, 11.1656764 43.7993541, 11.1656816 43.7993309, 11.1658754 43.7993532, 11.1658933 43.7992722, 11.1672485 43.7994234, 11.1672431 43.7994485, 11.1672196 43.7995569, 11.1675244 43.7995912, 11.1675764 43.7995971, 11.1675656 43.799647, 11.1675545 43.7996984, 11.1675406 43.7997627, 11.1675286 43.7998186, 11.1675143 43.7998845, 11.1675026 43.7999388, 11.1674886 43.8000037, 11.1674773 43.8000559, 11.1674631 43.8001218, 11.1674513 43.8001762, 11.16744 43.8002284, 11.1669028 43.8001671, 11.1668969 43.8001888, 11.166839 43.8001822, 11.1668453 43.8001605, 11.1665697 43.800129, 11.1665661 43.8001511, 11.1665051 43.8001441, 11.1665102 43.8001222, 11.1662514 43.8000929, 11.1662473 43.8001149, 11.1661877 43.8001082, 11.1661931 43.8000862, 11.165905 43.8000531, 11.1659009 43.8000752, 11.1658431 43.8000686, 11.1658476 43.8000466, 11.1655621 43.8000138, 11.1655571 43.800036, 11.1654933 43.8000287, 11.1654991 43.8000068, 11.1652334 43.7999765, 11.165071 43.7999579, 11.1648952 43.7999378, 11.1648897 43.7999599, 11.1648311 43.7999532, 11.1648373 43.7999312, 11.1645502 43.7998987, 11.1645451 43.7999206, 11.1644815 43.7999134, 11.1644874 43.7998913, 11.1643783 43.7998788, 11.1642183 43.7998606, 11.1642123 43.7998827, 11.1641527 43.7998759, 11.1641582 43.7998537, 11.1638825 43.7998222, 11.1638767 43.7998444, 11.1638157 43.7998374, 11.163822 43.7998153, 11.1635512 43.7997844, 11.1635458 43.7998067, 11.1634844 43.7997997, 11.1634919 43.7997776, 11.1632229 43.7997469, 11.1632184 43.7997695, 11.163149 43.7997614, 11.1631556 43.7997392, 11.162693 43.7996864))",43.799595708863805,11.165142441707998
building_21,building_yes,W30439056,"POLYGON ((11.2574144 43.7908206, 11.2576592 43.7907173, 11.2573492 43.7903335, 11.2573404 43.7903239, 11.2572457 43.7903631, 11.2571792 43.790392, 11.2570957 43.7904272, 11.2571048 43.7904377, 11.2574144 43.7908206))",43.79057199387168,11.257377648999805
building_22,building_yes,W31727720,"POLYGON ((11.2543313 43.798695, 11.2542329 43.7987626, 11.2542501 43.7987771, 11.2539227 43.7988673, 11.2539393 43.7988937, 11.2539765 43.798886, 11.2540075 43.7989436, 11.2548999 43.7986378, 11.2548949 43.7986266, 11.254835 43.7986071, 11.2548483 43.798569, 11.2548132 43.798523, 11.2547234 43.7985588, 11.2547663 43.7986145, 11.2543924 43.7987429, 11.2543313 43.798695))",43.7987547631111,11.254413232535416
building_23,building_yes,W31727764,"POLYGON ((11.2537263 43.7976157, 11.2537936 43.7975552, 11.2538688 43.7975987, 11.2538015 43.7976593, 11.2537263 43.7976157))",43.7976072331838,11.253797551253461
building_24,building_yes,W42809295,"POLYGON ((11.1964965 43.7662287, 11.1967197 43.7661357, 11.1968742 43.7663155, 11.1977582 43.7659312, 11.1973205 43.7654105, 11.1967712 43.7647783, 11.19593 43.765175, 11.1961274 43.7654353, 11.195916 43.7655425, 11.1964965 43.7662287))",43.76558950673402,11.196766132816455
building_25,building_yes,W42919426,"POLYGON ((11.2698637 43.7682335, 11.2707292 43.7681318, 11.2707732 43.7683316, 11.2698664 43.7684366, 11.2697753 43.7682795, 11.2698701 43.7682699, 11.2698637 43.7682335))",43.768285864017365,11.270290424718947
building_26,building_yes,W43284457,"POLYGON ((11.2553014 43.7692032, 11.2553618 43.769319, 11.2558089 43.7691827, 11.2557532 43.7690809, 11.2556186 43.7691209, 11.2556101 43.7691075, 11.2553014 43.7692032))",43.76919638827679,11.255549907821534
